https://ehjournal-biomedcentral-com.libproxy.ucl.ac.uk/articles/10.1186/1476-069X-8-34
#p0135:eq(0)	0	39	70	Statistica program, version 7.0	approach to analysis
#p0080:eq(0)	0	405	415	 2002?2010	Data sources
#p0105:eq(0)	0	0	58	Bipolar disorder?mixed episode (F31.6 according to ICD-10)	allocation method
#p0150:eq(0)	1	443	531	 changes in the number of hours of direct sunlight from month to month (rises and falls)	Sunlight classification / index
#p0150:eq(0)	-1	-1	-1	None
#p0150:eq(0)	61	30	40	If the BH 	statistics assessment standard
EM:eq(107)	0	0	1	p	statistics analysis result
#p0300:eq(0)	21	53	73	serotonin metabolism	indirect affected aspects
#p0245:eq(0)	1	0	118	Females: total and especially those aged 18?35-with increasing amounts of sunlight the number of hospitalizations rose	The conclusion/finding
#p0300:eq(0)	41	132	157	serum BDNF concentrations	indirect affected aspects
#p0060:eq(0)	0	292	322	the number of hospitalizations	Investigation aspects
#p0140:eq(0)	1	82	101	Autoregression (AR)	approach to analysis
#p0145:eq(0)	5	10	21	Stationary 	approach to analysis
#p0260:eq(0)	1	134	287	only in the young female subgroup, aged 18?35, in which a rapid increase in the amount of sunlight from month to month led to a higher rate of admissions	The conclusion/finding
#p0310:eq(0)	0	164	203	the number of subjects was fairly small	limitation
#p0290:eq(0)	9	948	981	 female reproduction hormone axis	indirect affected aspects
#p0125:eq(0)	5	147	206	mixed episode should be considered as a manic mixed episode	disease diagnosis criteria
#p0070:eq(0)	25	5	65	Yearly average hours of sunshine range between 1400 and 1900	Sunlight classification / index
#p0250:eq(0)	1	0	114	Males: total and especially those aged >65-with increasing amounts of sunlight the number of hospitalizations fell	The conclusion/finding
#p0145:eq(0)	23	145	169	values in the Ljung?Box 	statistics assessment standard
#p0060:eq(0)	0	101	156	bipolar disorder (manic, depressive and mixed episodes)	Diseases
#p0150:eq(0)	65	78	114	false discovery rate was set at 0.15	statistics assessment standard
#p0080:eq(0)	0	4	23	meteorological data	Environmental factors
#p0085:eq(0)	0	238	244	ICD-10	disease diagnosis criteria
#p0145:eq(0)	1	256	269	 ARIMA model 	approach to analysis
#p0115:eq(0)	0	0	57	Depressive episode (F32.0,1,2,3,8,9, according to ICD-10)	allocation method
#p0060:eq(0)	0	158	187	recurrent depressive disorder	Diseases
#p0225:eq(0)	-1	-1	-1	None
#p0330:eq(0)	0	0	247	The intensity of sunlight may exert an impact on the monthly admission rates for bipolar disorder and for a single depressive episode. However, the observed influence was not homogenous among subgroups, and depended on the patient?s age and gender	The conclusion/finding
#p0065:eq(0)	0	308	552	diagnoses-F31, F32 and F33 according to the International Classification of Diseases, version 10 (ICD-10), unit?admissions to twenty-four-hour units, age-over 18 years of age, period of time-between 1st of January 2002 and 31st of December 2010	inclusion criteria
#p0290:eq(0)	17	18	42	platelet serotonin level	indirect affected aspects
#p0060:eq(0)	0	355	358	age	other environment factor
#p0070:eq(0)	-1	-1	-1	None
#p0145:eq(0)	1	305	468	the autocorrelation and partial autocorrelation functions were analysed, then the parameters of the model were estimated and, finally, the fitted model was checked	approach to analysis
#p0085:eq(0)	0	132	209	bipolar disorder, single depressive episode and recurrent depressive disorder	Diseases
#p0235:eq(0)	-1	-1	-1	None
#p0080:eq(0)	0	43	127	the Polish Institute of Meteorology and Water Management?National Research Institute	Data sources
#p0150:eq(0)	1	143	221	regression and correlation analysis (Pearson?s linear correlation coefficient)	approach to analysis
#p0120:eq(0)	0	0	68	Recurrent depressive disorder (F33.0,1,2,3,8,9, according to ICD-10)	allocation method
EM:eq(109)	0	0	1	p	statistics analysis result
EM:eq(103)	0	0	1	p	statistics analysis result
#p0060:eq(0)	0	363	366	sex	other environment factor
#p0300:eq(0)	45	16	36	interleukin-6 levels	indirect affected aspects
#p0230:eq(0)	-1	-1	-1	None
#p0150:eq(0)	1	602	638	Statistical significance was set at 	statistics assessment standard
#p0085:eq(0)	0	42	102	3651 admissions to IPiN (corresponding to 2241 individuals) 	Patient Cohort
#p0235:eq(0)	1	0	114	Males aged 36?65: with increasing amounts of sunlight, the number of admissions for mania and mixed episode rose (	finding-statistics analysis result
#p0225:eq(0)	1	0	98	Females aged 18?35: with increasing amounts of sunlight, the number of admissions for mania fell (	finding-statistics analysis result
#p0060:eq(0)	0	261	287	 monthly hours of sunshine	Sunlight classification / index
#p0290:eq(0)	13	31	67	 hypothalamic?pituitary?gonadal axis	indirect affected aspects
#p0145:eq(0)	1	61	86	a stable seasonality test	approach to analysis
#p0065:eq(0)	0	27	85	the Institute of Psychiatry and Neurology in Warsaw (IPiN)	Data sources
#p0255:eq(0)	1	0	84	For all patients: with increasing amounts of sunlight, the number of admissions rose	The conclusion/finding
#p0300:eq(0)	9	51	70	melatonergic system	indirect affected aspects
H4:eq(5)	7	0	16	Bipolar disorder	Diseases
#p0135:eq(0)	0	213	300	 sex and three age subgroups (18?35 years of age, 36?65 years of age, >65 years of age)	allocation method
#p0145:eq(0)	-1	-1	-1	None
#p0145:eq(0)	32	96	143	The data were corrected for unusual occurrences	approach to analysis
#p0140:eq(0)	1	127	147	mixed ARMA and ARIMA	approach to analysis
#p0300:eq(0)	29	40	87	serotonin-1A receptor binding in limbic regions	indirect affected aspects
EM:eq(99)	0	0	1	p	statistics analysis result
#p0150:eq(0)	5	11	40	Benjamini?Hochberg correction	approach to analysis
#p0310:eq(0)	0	228	331	hospital admission rates as a proxy for mood episodes occurrence could be not quite an accurate measure	limitation
#p0310:eq(0)	0	40	92	 a retrospective study, limited to one hospital only	limitation
#p0125:eq(0)	5	13	19	ICD-10	disease diagnosis criteria
#p0145:eq(0)	32	196	223	Analysis of interdependence	approach to analysis
#p0135:eq(0)	0	313	532	45 monthly time series: 5 diagnostic groups?9 age and gender groups (3 female age groups+3 male age groups+1 all female+1 all male+1 total sample). Each time series was composed of 108 observations (9 years x 12 months)	investigation aspects classification/index
#p0060:eq(0)	0	192	217	single depressive episode	Diseases
#p0070:eq(0)	31	3	105	The highest amounts of direct sunlight usually occurs in June and July, whereas the lowest in December	Sunlight classification / index
#p0150:eq(0)	1	21	42	intensity of sunlight	Sunlight classification / index
#p0065:eq(0)	0	184	206	IPiN computer database	Data sources
#p0095:eq(0)	1	55	77	five diagnostic groups	allocation method
#p0125:eq(0)	1	96	109	SCID criteria	disease diagnosis criteria
#p0110:eq(0)	0	0	60	Bipolar disorder?depression (F31.3,4,5, according to ICD-10)	allocation method
#p0300:eq(0)	33	5	35	 serotonin transporter binding	indirect affected aspects
#p0140:eq(0)	1	103	122	moving average (MA)	approach to analysis
#p0100:eq(0)	0	0	54	Bipolar disorder?mania (F31.0,1,2 according to ICD-10)	allocation method
#p0135:eq(0)	0	0	29	SPSS Statistics, version 20.0	approach to analysis
#p0080:eq(0)	0	149	315	Campbell?Stokes heliograph readings (which measures the amount of time when sun rays hit the surface of the Earth directly in hours) from a station in Masovian county	Data sources
#p0300:eq(0)	9	75	91	circadian rhytms	indirect affected aspects
#p0145:eq(0)	1	529	539	Ljung?Box 	approach to analysis
#p0310:eq(0)	0	573	626	 did not take into account various clinical variables	limitation
#p0060:eq(0)	0	41	60	seasonal variations	other environment factor
H4:eq(6)	7	0	25	Single depressive episode	Diseases
#p0300:eq(0)	57	40	58	level of vitamin D	indirect affected aspects
#p0140:eq(0)	1	50	80	collected at regular intervals	Data collection method
#p0300:eq(0)	45	53	71	 sunlight exposure	Environmental factors
#p0265:eq(0)	0	185	344	 a possible association between the amount of sunlight and the number of hospital admissions in some age and sex subgroups of patients with affective disorders	The conclusion/finding

http://www.sciencedirect.com.libproxy.ucl.ac.uk/science/article/pii/S0022395615000825
#p0090:eq(0)	13	6	71	unadjusted mean age of onset for the 3896 patients was 25.4 years	investigation aspects classification/index
#p0040:eq(0)	29	63	106	the hours of daylight at the birth location	Sunlight classification / index
#p0060:eq(0)	5	493	576	the smallest period of time considered was the birth month plus the following month	Data collection method
#p0050:eq(0)	0	503	572	 the first occurrence of an episode of depression, mania or hypomania	investigation aspects classification/index
#p0065:eq(0)	5	735	808	The maximum increase in monthly solar insolation for every onset location	Sunlight classification / index
#p0070:eq(0)	0	95	141	the number of hours between sunrise and sunset	Sunlight classification / index
#p0065:eq(0)	1	184	201	from 1983 to 2005	Data sources
#p0110:eq(0)	1	0	220	Light available in the first 3 months of life may have important long-term consequences for those at risk for bipolar disorder, especially at latitudes where little sunlight would enter an infant's room in winter months.	suggestion
#p0045:eq(0)	5	923	951	reviewing records in 8 sites	Data collection method
#p0085:eq(0)	5	180	229	The quasi-likelihood independence model criterion	approach to analysis
#p0055:eq(0)	5	448	491	158 were excluded due to missing birth data	exclusion criteria
#p0115:eq(0)	1	43	128	The process of diagnostic assessment was not standardized across the collection sites	limitation
#p0115:eq(0)	5	15	28	cultural bias	limitation
#p0060:eq(0)	1	26	56	the first 6 months after birth	Sunlight classification / index
#p0080:eq(0)	1	54	66	birth cohort	other environment factor
#p0115:eq(0)	1	259	350	ascertainment bias since patients with bipolar disorder may recognize symptoms in offspring	limitation
#p0120:eq(0)	0	580	608	circadian gene polymorphisms	indirect affected aspects
#p0045:eq(0)	5	73	786	Aarhus, Denmark; Athens, Greece; Bangalore, India; Barcelona, Spain; Beer Sheva, Israel; Buenos Aires,Argentina; Cagliari, Sardinia, Italy; Calgary, Canada; Cape Town, South Africa; Dresden, Germany; Halifax, Canada; Helsinki, Finland; Hong Kong; Kansas City, KS, USA; Kuala Lumpur, Malaysia; Los Angeles, CA, USA; Medell?n, Colombia; Melbourne/Geelong, Australia; Oslo, Norway; Paris, France; Palo Alto, CA, USA; Porto Alegre, Brazil; Rochester, MN, USA; Salvador, Brazil; San Diego, CA, USA; Santiago, Chile; S?o Paulo, Brazil; Poznan, Poland; Siena, Italy; Thessaloniki, Greece; Tokyo, Japan; Trondheim, Norway; Vitoria-Basque Country, Spain; Wiener Neustadt, Austria; Worcester, MA, USA; and W?rzburg, Germany	other environment factor
#p0100:eq(0)	1	140	156	circadian system	indirect affected aspects
#p0085:eq(0)	9	161	193	The unadjusted mean age of onset	approach to analysis
#p0070:eq(0)	0	237	357	 the minimum, maximum, average and sum of the average monthly hours of daylight for the birth month and following months	assessment content
#p0075:eq(0)	5	52	277	maximum increase in solar insolation at the onset location, the interaction of family history and the maximum increase in solar insolation at the onset location, country median age for the onset location, and the birth cohort	assessment content
#p0115:eq(0)	29	225	270	show an association but cannot show causality	limitation
#p0045:eq(0)	5	876	904	direct interviews in 8 sites	Data collection method
#p0085:eq(0)	9	360	377	SPSS Version 22.0	approach to analysis
#p0115:eq(0)	1	178	209	recall bias in the age of onset	limitation
#p0120:eq(0)	0	900	998	Further research is needed into the impact of sunlight on the onset and course of bipolar disorder	research implication
#p0055:eq(0)	5	501	553	3896 patients with a diagnosis of bipolar I disorder	inclusion criteria
#p0090:eq(0)	1	168	199	latitude of the birth locations	other environment factor
#p0090:eq(0)	1	283	352	391 were in the northern hemisphere and 94 in the southern hemisphere	other environment factor classification
#p0065:eq(0)	5	659	678	shifted by 6 months	approach to analysis
#p0060:eq(0)	5	599	691	All hours of daylight variables were investigated using the first 2 through 6 months of life	Data collection method
#p0120:eq(0)	0	735	900	The optimal lighting in early life for those with a family history of bipolar disorder should be investigated, including spectral composition, timing and intensity. 	research implication
#p0115:eq(0)	21	100	287	does not address what type of lighting or light exposure will improve infant circadian entrainment, or whether early life light exposure impacts the response to other circadian challenges	limitation
#p0115:eq(0)	21	13	79	no way to determine the actual exposure to light during early life	limitation
#p0110:eq(0)	1	244	327	cannot determine threshold values for too little or too much sunlight in early life	limitation
#p0115:eq(0)	1	384	423	Family history data is often unreliable	limitation
#p0100:eq(0)	5	275	430	a positive relationship between the lowest average monthly hours of daylight hours at the birth location in the first 3 months of life and the age of onset	The conclusion/finding
#p0090:eq(0)	1	207	253	between 1.4?N and 70.7?N, and 1.2?S and 41.3?S	other environment factor classification
#p0050:eq(0)	0	99	114	DSM-IV criteria	disease diagnosis criteria
#p0080:eq(0)	1	3	45	 country median age for the onset location	other environment factor
#p0055:eq(0)	5	25	119	4054 had a diagnosis of bipolar I disorder, 1252 of bipolar II disorder and 192 of bipolar NOS	Patient Cohort
#p0050:eq(0)	0	274	470	 sex, date of birth, age of onset, onset location, birth location, family history of any mood disorder in a first degree relative, and polarity of the first episode (depressed, manic or hypomanic)	assessment content
#p0085:eq(0)	9	3	31	A significance level of 0.01	statistics assessment standard
#p0110:eq(0)	21	36	46	 vitamin D	indirect affected aspects
#p0070:eq(0)	0	4	16	SSE database	Data sources
#p0090:eq(0)	9	24	41	58.8% were female	Patient Cohort
#p0065:eq(0)	1	67	135	NASA Surface Meteorology and Solar Energy (SSE) database version 6.0	Data sources
#p0045:eq(0)	5	810	861	direct interviews and reviewing records in 20 sites	Data collection method
#p0085:eq(0)	1	0	39	Generalized estimating equations (GEE) 	approach to analysis
#p0095:eq(0)	1	43	149	the minimum of the average monthly hours of daylight for the birth location for the first 3 months of life	Sunlight classification / index
#p0095:eq(0)	5	24	205	a 1?h increase in the minimum of the average monthly hours of daylight in the first 3 months of life is associated with slightly more than a 2 1/2 month increase in the age of onset	The conclusion/finding
#p0085:eq(0)	9	81	99	Sidak's adjustment	approach to analysis
#p0070:eq(0)	0	31	68	the average monthly hours of daylight	Sunlight classification / index
#p0075:eq(0)	5	3	17	The base model	approach to analysis
#p0055:eq(0)	1	23	47	a total of 5498 patients	Patient Cohort
#p0045:eq(0)	5	36	71	36 collection sites in 23 countries	Data sources
#p0115:eq(0)	25	3	93	Other factors that may influence the age of onset of bipolar disorder such as drug abuse (	limitation
#p0115:eq(0)	-1	-1	-1	None
#p0040:eq(0)	21	61	69	sunlight	Environmental factors

http://onlinelibrary.wiley.com.libproxy.ucl.ac.uk/doi/10.1111/j.1399-5618.2012.01025.x/full
P:eq(40)	6	30	78	this study did not address individual activities	limitation
P:eq(41)	0	201	448	Clinicians should be aware of the potential for a younger onset in locations that experience a large springtime increase in sunlight, and detailed questioning to identify symptoms of bipolar disorder, and more frequent monitoring may be indicated.	suggestion
P:eq(12)	10	117	150	sunlight at the location of onset	Environmental factors
P:eq(40)	8	12	149	by shifting data from the southern hemisphere by six?months, local cultural variations associated with the seasons were not accounted for	limitation
P:eq(16)	0	0	59	The US National Aeronautics and Space Administration (NASA)	Data sources
P:eq(21)	0	98	197	The monthly increase/decrease in solar insolation equals the current month minus the previous month	approach to analysis
P:eq(14)	0	295	404	Seven sites obtained data from direct questioning of patients by clinical staff and reviewing patient records	Data collection method
P:eq(36)	0	43	177	the larger the maximum monthly increase in solar insolation at the location of onset, the younger the age of onset of bipolar disorder	The conclusion/finding
P:eq(14)	0	406	524	Dresden, Germany; Halifax, Canada; Kansas City, MO; Oslo, Norway; S?o Paulo, Brazil; Trondheim, Norway; Vitoria, Spain	other environment factor
P:eq(27)	0	114	156	both the northern and southern hemispheres	Sunlight classification / index
P:eq(26)	0	138	311	 797 excluded patients, 690 (86.6%) had a diagnosis of BP-II disorder and 107 (13.4%) had a diagnosis of bipolar disorder not otherwise specified or schizoaffective disorder	Patient Cohort
P:eq(37)	0	449	464	circadian clock	indirect affected aspects
P:eq(27)	2	48	103	180 unique reference cities or clusters in 24 countries	Data sources
P:eq(29)	0	48	97	no patient demographic variables were significant	The conclusion/finding
P:eq(26)	0	20	48	3211 patients were collected	Patient Cohort
P:eq(21)	0	199	295	The maximum monthly increase/decrease equals the largest monthly increase/decrease over one year	approach to analysis
P:eq(12)	10	167	183	solar insolation	Sunlight classification / index
P:eq(13)	0	23	47	24 sites in 13 countries	Data sources
P:eq(20)	0	542	563	shifted by six?months	approach to analysis
P:eq(29)	0	109	124	sex (p?=?0.315)	statistics analysis result
P:eq(21)	0	0	56	Yearly, seasonal, and monthly solar insolation variables	investigation aspects classification/index
P:eq(26)	0	454	535	47.0???13.9?years and ranged from 16?99?years, with 269 (11.1%) older than age 64	Patient Cohort
P:eq(16)	0	73	140	the Surface Meteorology and Solar Energy (SSE) Version 6.0 database	Data sources
P:eq(20)	0	43	178	grouped by reference cities, with each reference city representing all locations within the 1?נ1 degree grid of latitude and longitude	allocation method
P:eq(26)	0	59	96	2414 had a diagnosis of BP-I disorder	Patient Cohort
P:eq(37)	0	115	234	neither the yearly total solar insolation nor the seasonal mean insolation values were associated with the age of onset	The conclusion/finding
P:eq(16)	0	226	240	from 1983?2005	Data sources
P:eq(40)	0	45	101	The total number of onset locations was relatively small	limitation
P:eq(38)	0	0	101	No significant relationship was found between latitude at the location of onset and the age of onset.	The conclusion/finding
P:eq(14)	0	527	570	six sites primarily from direct questioning	Data collection method
P:eq(23)	0	96	183	generalized estimating equation (GEE) models with an exchangeable correlation structure	approach to analysis
P:eq(16)	2	7	33	monthly average insolation	Sunlight classification / index
P:eq(34)	0	315	482	The cumulative yearly solar insolation (p?=?0.145), maximum monthly decrease (p?=?0.866), and mean seasonal insolation values were not associated with the age of onset	finding-statistics analysis result
P:eq(26)	0	369	414	1452 (60.1%) were female and 962 (39.9%) male	Patient Cohort
P:eq(29)	0	141	173	country?s median age (p?<?0.001)	statistics analysis result
P:eq(30)	1	421	536	 a 0.1 increase in maximum monthly solar insolation was associated with a nearly six-month decrease in age of onset	statistics analysis result
P:eq(40)	0	146	216	diagnostic assessment was not standardized across the collection sites	limitation
P:eq(40)	0	218	294	The age-of-onset data obtained by patient memory were subject to recall bias	limitation
P:eq(22)	0	134	282	the lifetime prevalence of BP-I disorder, the country?s median age, the percent of the population aged 15?64, and the sex ratio for those aged 15?64	assessment content
P:eq(22)	0	0	24	Gender and date of birth	assessment content
P:eq(12)	10	51	96	the age of onset of bipolar I (BP-I) disorder	Investigation aspects
P:eq(14)	0	88	103	DSM-IV criteria	disease diagnosis criteria
P:eq(30)	1	272	319	the coefficient estimated as ?4.724 (p?=?0.006)	statistics analysis result
P:eq(14)	0	572	670	Barcelona, Spain; Los Angeles and Palo Alto, CA; Rochester, MN; Santiago, Chile; and Worcester, MA	other environment factor
P:eq(14)	0	680	744	 remaining 11 sites primarily by extraction from patient records	Data collection method
P:eq(24)	2	376	413	statistically significant if p?<?0.05	statistics assessment standard
P:eq(14)	0	804	857	 the first episode of depression, mania, or hypomania	investigation aspects classification/index
P:eq(41)	0	449	548	Further research about the impact of sunlight on the onset and course of bipolar disorder is needed	research implication
P:eq(29)	0	238	328	prevalence of BP-I disorder (p?=?0.704) and the sex ratio for those aged 15?64 (p?=?0.769)	statistics analysis result
P:eq(30)	1	151	265	the significant inverse relationship between the age of onset and the maximum monthly increase in solar insolation	The conclusion/finding
P:eq(24)	2	328	346	 SPSS version 18.0	approach to analysis
P:eq(15)	0	0	47	Only patients with a diagnosis of BP-I disorder	inclusion criteria
P:eq(37)	4	7	16	alertness	indirect affected aspects
P:eq(30)	1	321	410	The larger the maximum monthly increase in solar insolation, the younger the age of onset	The conclusion/finding
P:eq(27)	0	64	89	a wide range of latitudes	Sunlight classification / index
P:eq(37)	2	15	45	plasma melatonin concentration	indirect affected aspects
P:eq(13)	0	49	679	Melbourne and Geelong, Australia (n?=?161); Wiener Neustadt, Austria (n?=?253); S?o Paulo (n?=?222) and Porto Alegre, Brazil (n?=?205); Halifax, Canada (n?=?102); Santiago, Chile (n?=?59); Medell?n, Colombia (n?=?130); Dresden (n?=?35) and W?rzburg, Germany (n?=?246); Poznan, Poland (n?=?102); Sardinia (n?=?206) and Siena, Italy (n?=?60); Paris, France (n?=?363); Oslo (n?=?113) and Trondheim (n?=?153); Norway; Barcelona (n?=?200) and Vitoria, Spain (n?=?251); and Kansas City, MO (n?=?40), Los Angeles, CA (n?=?159), Palo Alto, CA (n?=?11), Rochester, MN (n?=?74), San Diego, CA (n?=?55), and Worcester, MA (n?=?11) in the USA	other environment factor

http://www.sciencedirect.com.libproxy.ucl.ac.uk/science/article/pii/S0165178102002378
P:eq(7)	0	257	327	day length, temperature, rainfall, relative humidity, and air pressure	other environment factor classification
P:eq(5)	17	16	55	152 patients (79 males and 73 females) 	Patient Cohort
P:eq(24)	5	103	119	melatonin levels	indirect affected aspects
P:eq(6)	29	335	361	basic epidemiological data	assessment content
EM.nea_ht.b63f3521f4bcc45235a5e26b6b183abd.nea_hover:eq(0)	0	1	8	---
P:eq(5)	1	579	773	(1) evidence of cerebrovascular disease, (2) evidence of traumatic brain injury, (3) use of psychotropic medication in the past 6 months, (4) substance abuse, and (5) not being resident in Seoul	exclusion criteria
P:eq(6)	29	383	426	obtained from the patients and their family	Data collection method
P:eq(13)	-1	-1	-1	None
EM.nea_ht.776bec80fd813a42744cdc857dec4838.nea_hover:eq(0)	0	0	28	---
P:eq(13)	25	159	258	Monthly first manic episodes correlated significantly with mean monthly hours of sunshine (?=0.66, 	finding-statistics analysis result
P:eq(6)	21	130	171	interviews with patients and their family	Data collection method
P:eq(8)	5	149	189	 Spearman's rank correlation coefficient	approach to analysis
P:eq(5)	1	300	361	located in the north eastern and south western areas of Seoul	Environmental factors
P:eq(8)	1	166	183	goodness of fit ?	approach to analysis
EM.nea_ht.5861c283d1d78461e37eeb99aefc2d9a:eq(0)	0	0	67	---
P:eq(7)	0	360	395	Korea Meteorological Administration	Data sources
NAPANN.nea_ht.95e6f899cad1fd5cd95e9cc62bd1bbaa:eq(2)	0	31	40	---
P:eq(6)	5	34	61	bipolar I disorder, manic (	Diseases
P:eq(7)	0	217	255	 hours of sunshine, sunlight radiation	Sunlight classification / index
P:eq(7)	0	22	41	latitude of 37.5 ?N	other environment factor
P:eq(6)	21	202	246	life events before the current manic episode	assessment content
P:eq(8)	-1	-1	-1	None
P:eq(6)	1	204	228	semistructured interview	Data collection method
P:eq(8)	1	3	23	calculated the means	approach to analysis
P:eq(6)	13	104	142	 Brief Psychiatric Rating Scale (BPRS)	disease diagnosis criteria
P:eq(4)	0	292	310	sunlight radiation	Sunlight classification / index
P:eq(6)	21	3	51	The month of the onset for current manic episode	assessment content
P:eq(22)	1	37	140	the month of the first manic episode was correlated with the sunlight radiation in female patients only	The conclusion/finding
P:eq(8)	1	58	91	 over a 4-year period (1996?1999)	Data sources
P:eq(23)	5	604	669	relatively small number of cases from only two hospitals in Seoul	limitation
P:eq(5)	1	60	176	 psychiatric unit of the two hospitals affiliated with the Korea University Medical Center (Anam and Guro Hospitals)	Data sources
P:eq(26)	17	361	488	 the underlying biological mechanism by which sunlight influences the onset of manic episode remains to be further investigated	research implication
P:eq(25)	5	102	111	serotonin	indirect affected aspects
EM.nea_ht.369c3bf44019df8201d2d22726fc7a9b.nea_hover:eq(0)	0	6	25	---
P:eq(6)	-1	-1	-1	None
P:eq(21)	9	364	456	the bipolar disorder patients with depressive episodes show more obvious seasonal variations	suggestion
P:eq(4)	0	270	288	 hours of sunshine	Sunlight classification / index
P:eq(6)	21	55	107	 the presence of a previous major depressive episode	assessment content
P:eq(6)	1	260	269	DSM-III-R	disease diagnosis criteria
P:eq(6)	1	89	182	Previous psychiatric history, medication, substance use, and family history of mood disorders	assessment content
P:eq(20)	1	34	223	 the occurrence of the first manic episode tends to show a seasonal variation, with peaks in spring and fall, which is significantly associated with hours of sunshine and sunlight radiation	The conclusion/finding
P:eq(4)	0	3	8	Korea	other environment factor
P:eq(5)	1	191	258	occurrence of manic episodes between January 1996 and December 1999	inclusion criteria
P:eq(13)	-1	-1	-1	None
P:eq(6)	21	270	297	 Life-Event Checklist (LEC)	disease diagnosis criteria
P:eq(6)	17	10	41	Young Mania Rating Scale (YMRS)	disease diagnosis criteria
P:eq(26)	1	10	29	G protein functions	indirect affected aspects
P:eq(20)	5	12	102	day length and temperature were not significantly correlated with the first manic episodes	The conclusion/finding
P:eq(7)	0	51	193	four distinct seasons with an average maximum temperature of 26 ?C in August and ?2 ?C in January with the rainy season during July and August	other environment factor
P:eq(13)	-1	-1	-1	None
P:eq(6)	13	46	66	Psychiatric symptoms	assessment content
EM.nea_ht.2b8cf4d756524ecabbe151c2609d3afb.nea_hover:eq(0)	0	0	93	---
P:eq(22)	13	352	368	 hormonal status	indirect affected aspects

http://www.sciencedirect.com.libproxy.ucl.ac.uk/science/article/pii/S016503270000149X
P:eq(5)	0	252	272	 Axis I codiagnosis 	exclusion criteria
P:eq(12)	0	0	60	No significant difference was detected in the unipolar group	The conclusion/finding
P:eq(6)	0	24	77	randomly assigned based on first available free space	allocation method
P.svArticle.section.clear:eq(2)	0	166	273	Eastern rooms (E) receive direct sunlight in the morning, while western rooms (W) receive it in the evening	Sunlight classification / index
P:eq(3)	0	409	800	on a bright May day at 09:00 h an E room measured at 15?500 lux, and a W room at 1400 lux, while at 17:00 h an E room measured at 2700 lux, and a W room at 3000 lux; on a day with light clouds values were E=1500 lux and W=150 lux at 09:00 h, and E=200 lux and W=1500 lux at 17:00 h; while in a cloudy day values were E=650 lux and W=150 lux at 09:00 h, and E=140 lux and W=600 lux at 17:00 h	Sunlight classification / index
P:eq(15)	5	99	103	mood	indirect affected aspects
P:eq(8)	0	80	178	415 unipolar (110 males, 305 females) and 187 bipolar (66 males, 121 females) depressed inpatients	Patient Cohort
P:eq(5)	0	11	37	 charts for all admissions	Data collection method
P.svArticle.section.clear:eq(5)	0	24	77	randomly assigned based on first available free space	efam
P.svArticle.section.clear:eq(4)	10	23	41	Axis I codiagnosis	exclusion criteria
P.svArticle.section.clear:eq(4)	0	12	37	charts for all admissions	Data collection method
P:eq(8)	0	180	253	stratified by diagnosis, room of hospitalization, and season of admission	approach to analysis
P.svArticle.section.clear:eq(4)	4	2	21	single or recurrent	mmmmic
P:eq(3)	0	282	298	 light intensity	Sunlight classification / index
P:eq(5)	0	42	243	non-psychotic depression over a 3-year period (1996-98) with a diagnosis of major depressive disorder, single or recurrent, or bipolar disorder, depressive episode, moderate or severe (DSM IV criteria)	inclusion criteria
P.svArticle.section.clear:eq(4)	10	4	12	criteria	mmmmddc
P:eq(17)	9	89	146	expect our results to be confirmed by prospective studies	research implication
P.svArticle.section.clear:eq(4)	10	46	86	with a length of stay longer than 6 days	inclusion criteria
P:eq(5)	0	281	316	a length of stay longer than 6 days	inclusion criteria
P:eq(17)	1	40	119	exposure to morning sunlight can have therapeutic effects in bipolar depression	suggestion
P:eq(13)	0	96	164	Significant differences were detected for summer and fall admissions	The conclusion/finding
P:eq(17)	9	16	84	methodological issues raised by a retrospective 'natural experiment'	limitation
P:eq(14)	1	0	167	Only bipolar depressed inpatients exposed to natural sunlight in the morning had an hospital stay shorter than patients exposed in the evening, with no gender effects.	The conclusion/finding
P:eq(3)	0	165	274	 Eastern rooms (E) receive direct sunlight in the morning, while western rooms (W) receive it in the evening.	Sunlight classification / index
P.svArticle.section.clear:eq(6)	0	42	95	patients stayed in rooms in morning and evening hours	Sunlight classification / index
P.svArticle.section.clear:eq(10)	0	0	94	In the bipolar group hospitalization was significantly shorter for E rooms in the whole sample	The conclusion/finding
P.svArticle.section.clear:eq(4)	2	8	31	3-year period (1996-98)	Data sources
P.svArticle.section.clear:eq(4)	0	42	55	non-psychotic	mmmmdis
P:eq(13)	0	0	94	In the bipolar group hospitalization was significantly shorter for E rooms in the whole sample	The conclusion/finding
P:eq(6)	0	136	147	Medications	other environment factor
P:eq(7)	0	51	95	stayed in rooms in morning and evening hours	Environmental factors
P.svArticle.section.clear:eq(7)	0	80	83	415	mmmpatient

http://www.sciencedirect.com.libproxy.ucl.ac.uk/science/article/pii/S0165032714003279
#p0010:eq(0)	33	94	110	solar insolation	Sunlight classification / index
#p0050:eq(0)	0	405	424	shifted by 6 months	approach to analysis
#p0135:eq(0)	1	117	224	the processes of diagnostic assessment and data gathering were not standardized across the collection sites	limitation
#p0040:eq(0)	1	49	169	USA National Aeronautics and Space Administration (NASA) Surface Meteorology and Solar Energy (SSE) Version 6.0 database	Data sources
#p0065:eq(0)	13	76	96	 Sidak?s adjustment 	approach to analysis
